t,x,y,z,dx,dy,dz
26.2,-5.656902108325602,-5.656912682410383,12.000023438515672,-0.00010568927719667442,0.00014300286150792374,0.0005383518784540797
26.21,-5.656903040819278,-5.656911112491254,12.000028739656555,-8.068636958569186e-05,0.00017046711051627028,0.0005206281165293092
26.22,-5.656903722052994,-5.656909273068172,12.000033851078003,-5.550101138673824e-05,0.0001968409632624457,0.0005004662441798757
26.23,-5.656904150839506,-5.656907175671988,12.000038748981439,-3.0260255678982162e-05,0.00022200261722282733,0.00047798809283960964
26.240000000000002,-5.656904327258108,-5.656904833015828,12.00004341083986,-5.090302668264712e-06,0.00024583739932637627,0.00045332596494418453
26.25,-5.6569042526455595,-5.656902258924002,12.000047815500738,1.988400675223545e-05,0.0002682381412988377,0.0004266219510107305
26.26,-5.656903929577973,-5.656899468253002,12.00005194327888,4.454001465425961e-05,0.000289105869200057,0.0003980269609016318
26.27,-5.656903361845266,-5.656896476806618,12.000055776039956,6.875768039371621e-05,0.0003083500854206278,0.0003677000673718567
26.28,-5.656902554424365,-5.656893301251293,12.000059297280227,9.242014957777656e-05,0.0003258891260404795,0.0003358076237525154
26.29,-5.656901513442275,-5.656889959024097,12.00006249219243,0.00011541447988427933,0.000341650639068547,0.0003025221785968313
26.3,-5.656900246134767,-5.656886468238512,12.0000653477238,0.00013763194917082444,0.00035557168645006243,0.0002680218346817753
26.310000000000002,-5.6568987608032915,-5.656882847590368,12.000067852629124,0.00015896865277476024,0.0003675990394302886,0.00023248918008533792
26.32,-5.656897066761712,-5.656879116257723,12.000069997507401,0.00017932609432946833,0.00037768945087002237,0.00019611019652643336
26.330000000000002,-5.656895174281405,-5.656875293801351,12.000071774833055,0.00019861140603261163,0.0003858096369491193,0.00015907363710709888
26.34,-5.656893094533591,-5.6568714000649845,12.000073178980143,0.0002167379099304867,0.0003919364344628917,0.00012156980702116016
26.35,-5.656890839523206,-5.656867455072661,12.000074206229195,0.00023362552732386632,0.00039605685189236794,8.378956062315979e-05
26.36,-5.656888422023044,-5.656863478927947,12.000074854771356,0.00024920095409441956,0.0003981679618014766,4.5923640268341615e-05
26.37,-5.656885855504124,-5.656859491713425,12.000075124702,0.000263398124777936,0.000398276885560378,8.161409414952914e-06
26.38,-5.656883154060549,-5.656855513390235,12.000075017999544,0.0002761584370958303,0.00039640067548418756,-2.9309960059009654e-05
26.39,-5.6568803323353825,-5.656851563699916,12.0000745385028,0.000287430898771035,0.0003925661102410771,-6.63062453831742e-05
26.400000000000002,-5.6568774054425734,-5.656847662068031,12.000073691874636,0.0002971724386124919,0.0003868094847536696,-0.00010264738001808382
