t,x,y,z,dx,dy,dz
26.64,-7.7491955603863465,-3.7910120260141724,30.677626580192143,38.711616873770005,40.036061833756605,-31.85339594667358
26.650000000000002,-7.361448959653995,-3.4140628662199974,30.339403947244765,38.613815772825966,35.37467847268187,-35.43125843659691
26.66,-6.976919244929827,-3.083518456560535,29.969001411460205,38.09361090160008,30.80616593479988,-38.32085155786196
26.67,-6.599576741621993,-2.797939547524,29.572986916087526,37.20355332446914,26.420293919912694,-40.58939239049657
26.68,-6.232848178440444,-2.555112578162281,29.157213563650274,35.9985234203418,22.282947996514444,-42.30985867284289
26.69,-5.879606273215157,-2.352280587593711,28.726789742630668,34.533374893846116,18.438212954249188,-43.556069327512326
26.7,-5.542180680563522,-2.186348319077297,28.286092177100027,32.861032973730794,14.91121873113823,-44.39901068764769
26.71,-5.222385613740541,-2.0540562129709463,27.838809528877714,31.031055053024257,11.71133108140121,-44.904335331764855
26.72,-4.921559579503037,-1.952121697449273,27.38800547046473,29.088626804450968,8.835366686272195,-45.130874412791044
26.73,-4.640613077651522,-1.8773488792455024,26.936192040621894,27.07394414030344,6.270610776858754,-45.12996415482373
26.740000000000002,-4.380080696696968,-1.826709481912098,26.485406187368255,25.02191954381758,3.9975022395477677,-44.94538140838049
26.75,-4.14017468677517,-1.797398834454547,26.037284412454284,22.962147875725236,1.9919206908851628,-44.61369994886066
26.76,-3.9208377391824634,-1.7868710680943947,25.593132188391042,20.919069257182855,0.2270608921148165,-44.164908284180626
26.77,-3.721793301631513,-1.7928576166122507,25.15398624677067,18.912272819842933,-1.3250862115809947,-43.62316328455851
26.78,-3.5425922827856047,-1.8133727923260146,24.720668922699872,16.956893205624922,-2.692606510188278,-43.007586698998956
26.79,-3.3826554375190145,-1.8467097468160163,24.293834512790692,15.064060384674782,-3.9028408841691453,-42.33304053095104
26.8,-3.241311075092109,-1.8914296100093975,23.87400811208085,13.241371766026177,-4.981817186115456,-41.610840932469095
26.810000000000002,-3.117828002198491,-1.9463460905383254,23.46161769414131,11.493363184707928,-5.95388692200155,-40.8493885023649
26.82,-3.0114438113979505,-2.0105073484494285,23.057020342033553,9.82196190978617,-6.841522249915499,-40.05470607839321
26.830000000000002,-2.9213887640027676,-2.0831765355366354,22.660523572573446,8.226910259367415,-7.665234807280474,-39.230884067578664
26.84,-2.846905606210602,-2.163812044595038,22.27240266068198,6.706152776178631,-8.44358399432552,-38.38043894362091
26.85,-2.787265708479195,-2.252048215423146,21.892914793701028,5.256183318545649,-9.193248128287923,-37.504593597140534
26.86,-2.741781939839689,-2.3476770071607964,21.52231078873917,3.8723509931049005,-9.929137048545543,-36.60348948797587
26.87,-2.709818688617097,-2.4506309563940567,21.16084500394151,2.549125739627356,-10.664529177279668,-35.676340617505176
26.88,-2.690799425047142,-2.56096759070639,20.808783976389066,1.280325709382013,-11.411219709080788,-34.72153867416381
26.89,-2.6842121744294567,-2.6788553505756725,20.466414230458234,0.05930947704728684,-12.179669559612249,-33.73671764776951
