t,x,y,z,dx,dy,dz
32.980000000000004,-5.8878505066983395,-5.8878506506069765,13.00000882988379,-1.4448739094063967e-06,5.2079546808414534e-05,9.414624155823503e-05
32.99,-5.887850494372939,-5.887850104761559,13.000009743873031,3.885620269983292e-06,5.6923564928368364e-05,8.842822234456094e-05
33.0,-5.887850428985934,-5.887849512135678,13.000010598448236,9.153386626437054e-06,6.142437318779059e-05,8.2281137459006e-05
33.01,-5.887850311305207,-5.887848876274095,13.00001138949578,1.4330677222673671e-05,6.55605348676147e-05,7.574130558296588e-05
33.02,-5.88785014237239,-5.887848200924981,13.000012113274348,1.939047038490571e-05,6.931276366195505e-05,6.884685106456345e-05
33.03,-5.887849923495799,-5.887847490018822,13.000012766432802,2.4306550461261622e-05,7.266395218863408e-05,6.163754227017648e-05
33.04,-5.8878496562413805,-5.887846747645937,13.000013346025193,2.9053709216242396e-05,7.559930246259228e-05,5.415448427470437e-05
33.05,-5.887849342421615,-5.8878459780327725,13.000013849522487,3.360783642492038e-05,7.81063556054562e-05,4.643993030128968e-05
33.06,-5.887848984084652,-5.887845185518825,13.0000142748238,3.7946011177680816e-05,8.017501582635589e-05,3.853708170353798e-05
33.07,-5.887848583501391,-5.887844374532456,13.000014620264121,4.204668426766034e-05,8.17976394618114e-05,3.048975942832044e-05
33.08,-5.887848143150967,-5.8878435495660355,13.000014884618988,4.588974693575665e-05,8.296904088211932e-05,2.234223188679607e-05
33.09,-5.8878476657064525,-5.887842715151638,13.000015067108759,4.945661098432197e-05,8.368648538592538e-05,1.4138989890000175e-05
33.1,-5.887847154018747,-5.887841875836328,13.000015167398786,5.273034520136832e-05,8.394970452130224e-05,5.9244132266655924e-06
33.11,-5.887846611099548,-5.887841036157548,13.000015185597023,5.569570462604645e-05,8.376085909311826e-05,-2.2573720670493458e-06
33.12,-5.887846040104654,-5.887840200619146,13.000015122251344,5.833919756170758e-05,8.312450088254764e-05,-1.0362737068447814e-05
33.13,-5.887845444315597,-5.88783937366753,13.000014978342282,6.064919446657768e-05,8.204755306273626e-05,-1.8348872377060843e-05
33.14,-5.887844827120765,-5.887838559668085,13.000014755273897,6.261593701317736e-05,8.053925828477304e-05,-2.6173902778481306e-05
33.15,-5.887844191996857,-5.887837762882365,13.000014454864226,6.423157308255156e-05,7.861109714291104e-05,-3.3797120302381245e-05
33.160000000000004,-5.887843542489303,-5.887836987446142,13.000014079331491,6.549020081791923e-05,7.627670250975882e-05,-4.1179250320766414e-05
33.17,-5.887842882192841,-5.887836237348314,13.00001363127922,6.638787852786265e-05,7.355177715773209e-05,-4.828262030187602e-05
33.18,-5.887842214731733,-5.887835516410599,13.000013113679085,6.692264218344235e-05,7.045399956773224e-05,-5.507136933147194e-05
33.19,-5.887841543739997,-5.887834828268323,13.000012529851833,6.709446376262918e-05,6.7002897674584e-05,-6.151155673705944e-05
