t,x,y,z
44.12,-5.656854265846513,-5.656854258517268,12.000000027581793
44.13,-5.656854265076152,-5.65685425701524,12.00000002820878
44.14,-5.656854264234999,-5.656854255489013,12.00000002868978
44.15,-5.656854263327992,-5.656854253946474,12.000000029023889
44.160000000000004,-5.6568542623598725,-5.656854252395264,12.000000029210117
44.17,-5.65685426133613,-5.65685425084325,12.000000029249067
44.18,-5.6568542602624525,-5.656854249298211,12.000000029142043
44.19,-5.656854259144731,-5.656854247767804,12.000000028891087
44.2,-5.656854257988632,-5.656854246259474,12.00000002849804
44.21,-5.656854256800366,-5.656854244780555,12.000000027966383
44.22,-5.656854255586203,-5.656854243338151,12.00000002730018
44.230000000000004,-5.656854254352487,-5.656854241939101,12.00000002650415
44.24,-5.656854253105306,-5.656854240590119,12.000000025582564
44.25,-5.656854251851094,-5.656854239297431,12.000000024541492
44.26,-5.656854250596208,-5.656854238066938,12.000000023387376
44.27,-5.6568542493469485,-5.656854236904154,12.00000002212719
44.28,-5.656854248109444,-5.656854235814393,12.000000020767821
44.29,-5.656854246889694,-5.656854234802573,12.000000019316508
44.300000000000004,-5.656854245693677,-5.656854233872874,12.000000017781765
44.31,-5.656854244527144,-5.656854233029101,12.000000016172157
44.32,-5.656854243395649,-5.656854232274626,12.000000014496498
44.33,-5.656854242304583,-5.656854231612999,12.000000012762863
44.34,-5.656854241258985,-5.656854231046329,12.000000010980942
44.35,-5.656854240263634,-5.656854230576501,12.000000009160145
44.36,-5.656854239322989,-5.656854230204829,12.000000007310042
44.37,-5.6568542384414515,-5.6568542299328035,12.000000005439734
44.38,-5.656854237622874,-5.656854229760851,12.000000003558757
44.39,-5.656854236870681,-5.656854229688713,12.000000001676733
44.4,-5.656854236187949,-5.656854229715705,11.999999999803109
44.410000000000004,-5.6568542355775255,-5.656854229840919,11.999999997947123
44.42,-5.656854235042095,-5.65685423006337,11.999999996117712
44.43,-5.656854234583413,-5.656854230380668,11.999999994323849
44.44,-5.656854234202983,-5.656854230790249,11.999999992574136
44.45,-5.656854233901839,-5.656854231289027,11.999999990876859
44.46,-5.656854233681467,-5.65685423187465,11.999999989240193
44.47,-5.656854233541846,-5.6568542325429,11.999999987671634
44.480000000000004,-5.656854233482869,-5.656854233289611,11.999999986178343
44.49,-5.656854233503959,-5.656854234110193,11.999999984766992
44.5,-5.656854233604606,-5.656854235000236,11.999999983444098
44.51,-5.656854233783766,-5.656854235954876,11.999999982215575
44.52,-5.656854234039581,-5.656854236968493,11.999999981086507
44.53,-5.656854234369976,-5.656854238035401,11.999999980061515
44.54,-5.656854234772619,-5.656854239149787,11.999999979144764
44.550000000000004,-5.656854235245416,-5.656854240306172,11.999999978340451
44.56,-5.656854235785022,-5.656854241498102,11.999999977651182
44.57,-5.656854236388067,-5.656854242719258,11.99999997707925
44.58,-5.656854237050839,-5.6568542439631955,11.999999976626249
44.59,-5.656854237769993,-5.656854245223837,11.999999976294115
44.6,-5.656854238541297,-5.656854246494658,11.9999999760832
44.61,-5.656854239360308,-5.656854247769157,11.999999975993257
44.62,-5.656854240222415,-5.656854249040909,11.999999976023451
44.63,-5.656854241123059,-5.656854250303639,11.99999997617281
